user_id,segment,city_tier,signup_date,historical_order_count,days_since_last_order,discount_shown,converted
U302277,lapsed,tier_1,2024-05-02,2,98,False,False
U302278,new,tier_2,2025-06-16,0,9999,True,False
U302279,high_frequency,tier_1,2025-12-14,23,0,False,True
U302280,high_frequency,tier_1,2024-06-14,16,1,False,True
U302281,high_frequency,tier_1,2025-01-03,21,0,True,True
U302282,high_frequency,tier_1,2025-03-04,15,0,False,True
U302283,active,tier_1,2025-08-08,8,9,True,True
U302284,high_frequency,tier_2,2024-06-08,26,4,True,True
U302285,active,tier_1,2025-03-18,3,14,False,False
U302286,new,tier_1,2024-08-23,0,9999,False,False
U302287,active,tier_1,2025-04-15,6,14,True,True
U302288,new,tier_1,2025-04-12,0,9999,False,False
U302289,lapsed,tier_1,2024-12-02,1,68,False,False
U302290,new,tier_2,2024-04-21,0,9999,True,True
U302291,active,tier_2,2025-03-02,7,7,True,False
U302292,high_frequency,tier_1,2025-10-25,20,1,True,False
U302293,lapsed,tier_1,2026-02-23,1,147,True,False
U302294,active,tier_2,2025-06-07,7,6,False,True
U302295,high_frequency,tier_2,2024-10-29,15,3,False,True
U302296,new,tier_2,2025-09-28,0,9999,False,False
U302297,active,tier_1,2024-10-25,3,3,True,True
U302298,high_frequency,tier_2,2025-09-22,16,1,True,True
U302299,active,tier_2,2026-01-10,3,16,True,True
U302300,active,tier_1,2025-03-05,7,4,False,True
U302301,active,tier_1,2024-06-26,8,4,False,True
U302302,high_frequency,tier_1,2025-07-08,23,1,True,True
U302303,active,tier_1,2024-12-08,8,4,True,True
U302304,high_frequency,tier_3,2025-03-14,17,1,False,True
U302305,lapsed,tier_3,2025-01-25,7,93,True,False
U302306,active,tier_3,2025-04-18,5,17,True,True
U302307,active,tier_2,2026-01-26,9,12,False,False
U302308,active,tier_3,2025-10-27,14,10,True,False
U302309,active,tier_2,2025-12-12,3,11,False,True
U302310,lapsed,tier_2,2025-01-29,4,132,False,False
U302311,active,tier_2,2025-02-09,7,18,True,True
U302312,lapsed,tier_1,2024-10-23,4,172,False,False
U302313,active,tier_1,2025-11-11,3,12,False,False
U302314,new,tier_1,2025-04-22,0,9999,True,True
U302315,high_frequency,tier_3,2024-08-17,19,4,False,True
U302316,active,tier_3,2025-10-20,6,15,False,True
U302317,new,tier_1,2024-05-05,0,9999,False,False
U302318,high_frequency,tier_3,2025-07-25,17,1,True,True
U302319,active,tier_3,2025-09-02,6,19,True,True
U302320,high_frequency,tier_2,2024-12-27,13,3,False,True
U302321,new,tier_1,2026-02-04,0,9999,False,False
U302322,high_frequency,tier_2,2025-04-17,22,2,False,True
U302323,lapsed,tier_3,2025-07-08,3,123,False,False
U302324,lapsed,tier_2,2025-05-22,3,112,True,False
U302325,active,tier_2,2024-04-17,4,4,False,False
U302326,high_frequency,tier_1,2025-08-05,21,2,False,True
U302327,active,tier_3,2025-01-28,5,14,False,True
U302328,new,tier_1,2024-06-11,0,9999,True,False
U302329,lapsed,tier_1,2024-11-25,2,74,False,True
U302330,active,tier_1,2025-02-14,4,4,False,True
U302331,active,tier_2,2024-12-05,7,13,True,False
U302332,lapsed,tier_1,2025-03-19,7,112,True,True
U302333,lapsed,tier_1,2026-02-16,3,135,True,False
U302334,new,tier_1,2025-09-30,0,9999,True,True
U302335,lapsed,tier_3,2025-07-01,3,71,False,False
U302336,active,tier_2,2025-02-28,6,16,False,False
U302337,new,tier_1,2025-03-17,0,9999,True,False
U302338,lapsed,tier_1,2025-02-05,6,70,False,False
U302339,high_frequency,tier_1,2025-11-22,15,0,False,False
U302340,active,tier_2,2024-05-23,6,15,True,True
U302341,lapsed,tier_1,2025-10-25,8,76,True,False
U302342,active,tier_3,2025-01-02,5,6,False,True
U302343,active,tier_1,2024-10-17,5,20,True,True
U302344,active,tier_2,2025-06-19,4,18,False,True
U302345,lapsed,tier_2,2024-11-10,4,178,True,True
U302346,high_frequency,tier_2,2024-05-08,16,1,True,True
U302347,new,tier_1,2024-12-31,0,9999,True,True
U302348,lapsed,tier_2,2024-09-15,1,167,True,False
U302349,active,tier_2,2026-01-28,7,6,True,True
U302350,new,tier_1,2025-11-05,0,9999,True,False
U302351,active,tier_2,2025-11-26,8,19,True,False
U302352,new,tier_1,2024-05-05,0,9999,False,False
U302353,high_frequency,tier_1,2026-03-01,17,3,True,True
U302354,active,tier_3,2025-07-02,5,11,False,False
U302355,high_frequency,tier_1,2024-09-05,21,1,True,False
U302356,high_frequency,tier_1,2025-09-24,19,0,False,True
U302357,new,tier_2,2025-03-07,0,9999,False,True
U302358,active,tier_1,2025-07-30,9,20,False,False
U302359,high_frequency,tier_1,2025-06-26,14,2,False,True
U302360,active,tier_2,2025-01-20,6,18,False,True
U302361,lapsed,tier_2,2025-12-09,5,84,True,False
U302362,new,tier_1,2024-07-20,0,9999,False,False
U302363,active,tier_1,2025-06-05,5,8,False,True
U302364,active,tier_2,2024-12-22,4,3,False,True
U302365,active,tier_2,2025-08-14,7,20,True,True
U302366,active,tier_2,2025-03-23,7,20,False,False
U302367,active,tier_2,2025-04-16,5,20,True,False
U302368,new,tier_1,2024-09-12,0,9999,False,False
U302369,high_frequency,tier_1,2025-06-15,18,0,True,True
U302370,active,tier_3,2025-07-27,5,18,False,False
U302371,new,tier_3,2025-07-26,0,9999,False,False
U302372,lapsed,tier_1,2026-01-29,3,127,False,False
U302373,new,tier_1,2025-10-16,0,9999,True,False
U302374,lapsed,tier_1,2024-06-28,6,72,False,False
U302375,high_frequency,tier_2,2025-11-12,12,2,False,True
U302376,active,tier_2,2024-05-09,3,7,False,False
U302377,high_frequency,tier_3,2026-01-27,19,3,True,True
U302378,lapsed,tier_1,2025-10-11,5,99,False,False
U302379,active,tier_1,2024-12-19,4,6,True,True
U302380,high_frequency,tier_1,2024-11-09,20,0,False,True
U302381,new,tier_2,2024-10-13,0,9999,True,True
U302382,active,tier_2,2025-03-09,7,10,False,False
U302383,high_frequency,tier_1,2024-05-23,22,1,True,True
U302384,high_frequency,tier_3,2024-06-04,24,1,False,True
U302385,new,tier_1,2024-08-26,0,9999,False,False
U302386,active,tier_2,2025-05-11,2,16,False,False
U302387,lapsed,tier_3,2024-12-08,3,83,False,False
U302388,high_frequency,tier_1,2025-09-18,13,4,False,True
U302389,new,tier_1,2025-08-01,0,9999,True,False
U302390,lapsed,tier_1,2026-01-23,4,176,True,True
U302391,high_frequency,tier_3,2024-05-27,19,3,True,True
U302392,active,tier_1,2025-03-05,4,17,True,True
U302393,active,tier_1,2025-07-16,7,9,False,True
U302394,new,tier_1,2024-09-20,0,9999,True,True
U302395,lapsed,tier_1,2026-02-25,11,102,True,False
U302396,active,tier_3,2025-10-30,9,6,True,True
U302397,lapsed,tier_1,2025-05-14,7,92,True,True
U302398,active,tier_2,2025-09-03,9,18,True,True
U302399,lapsed,tier_2,2025-04-24,6,113,True,True
U302400,active,tier_3,2024-10-11,1,17,False,True
U302401,new,tier_1,2024-10-17,0,9999,True,False
U302402,new,tier_1,2024-11-11,0,9999,True,False
U302403,high_frequency,tier_1,2025-10-12,25,1,True,False
U302404,new,tier_1,2024-10-06,0,9999,True,False
U302405,active,tier_1,2025-01-25,5,20,False,True
U302406,new,tier_2,2024-06-09,0,9999,True,True
U302407,active,tier_2,2025-09-07,4,16,True,False
U302408,active,tier_2,2025-07-08,7,18,True,False
U302409,lapsed,tier_1,2024-05-11,4,82,True,True
U302410,new,tier_1,2025-09-27,0,9999,True,True
U302411,active,tier_1,2024-10-23,4,4,True,True
U302412,high_frequency,tier_1,2025-10-29,22,4,False,True
U302413,active,tier_1,2024-06-27,8,12,False,False
U302414,new,tier_3,2025-05-29,0,9999,True,True
U302415,active,tier_1,2025-03-17,4,6,True,False
U302416,active,tier_1,2026-02-25,5,3,True,True
U302417,lapsed,tier_2,2024-09-08,6,64,True,True
U302418,new,tier_1,2025-03-21,0,9999,True,False
U302419,high_frequency,tier_1,2025-01-17,18,1,False,True
U302420,active,tier_1,2026-02-02,5,7,False,False
U302421,lapsed,tier_1,2025-12-31,2,146,False,True
U302422,active,tier_3,2025-08-16,5,11,True,True
U302423,new,tier_1,2025-03-22,0,9999,True,False
U302424,lapsed,tier_1,2025-06-13,2,127,False,False
U302425,active,tier_2,2024-09-23,6,12,False,True
U302426,active,tier_2,2025-11-24,7,17,True,True
U302427,lapsed,tier_2,2025-03-07,6,72,False,False
U302428,high_frequency,tier_2,2024-12-16,11,4,True,True
U302429,active,tier_2,2024-10-25,9,18,False,False
U302430,high_frequency,tier_1,2024-12-21,20,4,False,True
U302431,active,tier_3,2026-01-21,2,17,False,True
U302432,active,tier_2,2025-11-12,4,10,False,False
U302433,new,tier_3,2025-07-20,0,9999,True,True
U302434,lapsed,tier_2,2025-04-17,8,63,True,False
U302435,high_frequency,tier_2,2025-05-30,15,1,True,True
U302436,lapsed,tier_3,2024-07-29,6,66,True,True
U302437,new,tier_2,2025-08-09,0,9999,False,True
U302438,lapsed,tier_1,2026-02-09,6,123,True,False
U302439,active,tier_1,2024-10-02,4,20,True,True
U302440,lapsed,tier_3,2024-11-04,4,97,True,True
U302441,active,tier_1,2024-12-13,4,3,True,True
U302442,lapsed,tier_2,2025-09-11,5,114,True,False
U302443,active,tier_1,2025-01-14,2,8,False,False
U302444,high_frequency,tier_1,2025-02-04,22,1,True,False
U302445,active,tier_2,2024-04-18,4,12,False,True
U302446,new,tier_1,2024-11-08,0,9999,False,False
U302447,new,tier_2,2026-02-07,0,9999,True,False
U302448,high_frequency,tier_2,2025-07-11,11,2,False,False
U302449,active,tier_2,2025-10-28,4,9,True,True
U302450,high_frequency,tier_1,2025-09-24,13,2,False,True
U302451,new,tier_1,2026-01-22,0,9999,False,False
U302452,high_frequency,tier_2,2025-07-26,30,3,True,True
U302453,new,tier_2,2025-05-08,0,9999,True,True
U302454,new,tier_1,2025-07-30,0,9999,False,True
U302455,active,tier_2,2026-01-06,4,18,True,True
U302456,active,tier_2,2024-09-06,4,16,True,True
U302457,lapsed,tier_3,2024-08-02,4,108,True,False
U302458,new,tier_3,2025-11-19,0,9999,False,False
U302459,high_frequency,tier_2,2024-04-28,19,0,False,True
U302460,high_frequency,tier_2,2025-11-26,18,1,True,True
U302461,new,tier_2,2025-11-14,0,9999,True,False
U302462,high_frequency,tier_3,2026-01-25,18,3,True,True
U302463,lapsed,tier_2,2025-03-31,3,86,False,False
U302464,lapsed,tier_1,2025-04-16,4,69,False,False
U302465,new,tier_2,2025-07-20,0,9999,False,True
U302466,high_frequency,tier_1,2024-05-26,23,1,False,True
U302467,active,tier_3,2024-05-11,9,8,False,True
U302468,high_frequency,tier_3,2024-05-07,18,4,True,True
U302469,lapsed,tier_1,2024-04-01,1,132,True,False
U302470,lapsed,tier_1,2024-11-20,5,100,False,True
U302471,active,tier_3,2024-10-02,2,13,False,False
U302472,active,tier_3,2025-05-09,6,9,True,True
U302473,active,tier_2,2024-09-29,8,5,False,True
U302474,active,tier_3,2024-09-17,7,10,True,True
U302475,lapsed,tier_1,2025-09-15,6,126,False,True
U302476,high_frequency,tier_1,2025-11-26,22,4,True,True
U302477,new,tier_3,2025-04-11,0,9999,True,False
U302478,lapsed,tier_2,2025-09-03,5,124,False,True
U302479,high_frequency,tier_2,2024-12-18,17,1,False,True
U302480,lapsed,tier_3,2024-09-24,2,161,False,False
U302481,lapsed,tier_3,2024-08-18,2,122,False,True
U302482,high_frequency,tier_1,2025-03-25,19,4,True,False
U302483,active,tier_2,2025-02-08,4,18,True,True
U302484,active,tier_1,2025-04-09,5,19,True,True
U302485,high_frequency,tier_3,2024-10-15,20,2,True,False
U302486,new,tier_1,2025-02-17,0,9999,False,False
U302487,lapsed,tier_3,2024-06-29,3,155,False,False
U302488,lapsed,tier_2,2025-06-07,2,70,False,False
U302489,active,tier_2,2024-05-11,4,3,False,False
U302490,new,tier_1,2025-11-13,0,9999,False,False
U302491,active,tier_1,2025-07-25,10,4,True,False
U302492,new,tier_1,2024-10-25,0,9999,False,False
U302493,active,tier_2,2024-10-31,4,4,True,False
U302494,lapsed,tier_1,2025-09-15,4,132,True,True
U302495,active,tier_1,2025-09-15,3,3,False,False
U302496,new,tier_1,2024-09-22,0,9999,False,True
U302497,lapsed,tier_1,2025-11-21,2,157,False,False
U302498,active,tier_1,2024-11-29,7,16,False,True
U302499,high_frequency,tier_1,2025-11-29,20,3,False,True
U302500,high_frequency,tier_1,2024-12-09,17,4,False,True
U302501,lapsed,tier_1,2025-02-11,1,151,True,True
U302502,active,tier_2,2026-02-23,4,4,True,False
U302503,active,tier_2,2024-07-24,9,7,True,True
U302504,active,tier_1,2026-02-23,8,5,False,False
U302505,lapsed,tier_3,2026-01-31,1,67,False,False
U302506,lapsed,tier_3,2025-03-24,5,69,False,False
U302507,active,tier_2,2025-03-15,7,16,False,False
U302508,active,tier_2,2025-07-19,8,8,False,True
U302509,new,tier_1,2025-08-15,0,9999,True,False
U302510,new,tier_2,2025-01-04,0,9999,False,False
U302511,new,tier_1,2026-01-27,0,9999,False,False
U302512,active,tier_1,2024-07-12,5,12,True,False
U302513,new,tier_1,2025-12-02,0,9999,False,False
U302514,high_frequency,tier_3,2025-07-12,17,0,False,True
U302515,new,tier_3,2025-07-30,0,9999,True,False
U302516,active,tier_2,2024-04-05,7,15,True,True
U302517,active,tier_3,2026-02-21,2,14,False,False
U302518,active,tier_2,2025-05-13,4,3,False,False
U302519,lapsed,tier_2,2025-12-06,2,133,False,False
U302520,new,tier_1,2025-11-15,0,9999,False,True
U302521,high_frequency,tier_1,2024-05-17,19,2,True,True
U302522,new,tier_3,2024-09-12,0,9999,True,True
U302523,new,tier_1,2024-08-14,0,9999,True,True
U302524,high_frequency,tier_3,2024-07-12,6,2,True,True
U302525,active,tier_2,2024-05-16,5,5,True,True
U302526,active,tier_1,2025-06-10,4,19,True,False
U302527,high_frequency,tier_1,2025-06-15,18,1,False,True
U302528,active,tier_1,2025-10-20,6,14,True,True
U302529,lapsed,tier_2,2025-06-20,6,128,True,False
U302530,high_frequency,tier_3,2024-06-23,24,2,False,True
U302531,active,tier_1,2026-02-10,5,5,True,True
U302532,high_frequency,tier_2,2025-01-04,16,4,False,False
U302533,active,tier_1,2025-07-14,6,13,True,True
U302534,new,tier_3,2024-07-20,0,9999,True,False
U302535,active,tier_2,2025-09-20,5,15,False,False
U302536,new,tier_2,2024-04-10,0,9999,False,False
U302537,new,tier_1,2025-10-25,0,9999,False,False
U302538,high_frequency,tier_1,2025-09-07,23,2,True,True
U302539,high_frequency,tier_3,2025-02-02,15,4,False,True
U302540,lapsed,tier_1,2024-09-07,4,154,False,False
U302541,high_frequency,tier_2,2026-01-03,23,4,True,True
U302542,active,tier_1,2025-02-27,4,7,False,True
U302543,lapsed,tier_3,2026-01-06,5,150,False,True
U302544,high_frequency,tier_2,2025-03-08,20,2,False,True
U302545,new,tier_1,2025-12-19,0,9999,True,False
U302546,lapsed,tier_1,2025-05-26,3,147,True,True
U302547,high_frequency,tier_1,2025-04-28,23,4,True,False
U302548,active,tier_3,2025-01-15,5,12,True,False
U302549,high_frequency,tier_1,2025-06-12,23,2,False,True
U302550,high_frequency,tier_1,2024-09-25,20,4,True,False
U302551,high_frequency,tier_1,2025-04-25,15,2,True,True
U302552,lapsed,tier_2,2024-07-25,4,136,True,True
U302553,active,tier_2,2025-01-10,7,12,True,True
U302554,high_frequency,tier_3,2025-12-04,15,1,True,False
U302555,lapsed,tier_1,2024-05-04,3,112,False,False
U302556,active,tier_2,2024-09-18,3,17,False,False
U302557,new,tier_2,2024-12-17,0,9999,True,True
U302558,active,tier_1,2025-12-22,8,11,True,True
U302559,active,tier_3,2024-12-01,6,13,False,True
U302560,active,tier_1,2026-02-01,5,8,False,True
U302561,high_frequency,tier_1,2025-11-11,22,2,False,True
U302562,high_frequency,tier_1,2024-09-29,16,4,True,False
U302563,high_frequency,tier_2,2026-01-06,16,0,False,True
U302564,high_frequency,tier_2,2026-01-27,16,3,False,False
U302565,new,tier_1,2024-12-13,0,9999,False,False
U302566,active,tier_1,2025-01-06,1,5,True,False
U302567,active,tier_1,2025-08-14,7,12,True,True
U302568,active,tier_2,2024-06-20,6,20,False,False
U302569,lapsed,tier_1,2024-07-12,2,103,True,True
U302570,active,tier_3,2024-06-15,9,12,True,True
U302571,high_frequency,tier_2,2024-11-29,11,2,True,True
U302572,high_frequency,tier_1,2025-01-18,17,3,False,False
U302573,lapsed,tier_1,2025-02-05,7,168,False,False
U302574,high_frequency,tier_1,2024-07-07,20,4,False,True
U302575,active,tier_3,2026-02-02,9,14,True,False
U302576,active,tier_1,2024-06-03,4,18,True,False
U302577,lapsed,tier_1,2025-01-09,2,85,True,False
U302578,high_frequency,tier_1,2025-01-04,21,1,True,True
U302579,high_frequency,tier_1,2024-05-02,19,0,False,True
U302580,active,tier_3,2026-02-15,7,10,True,True
U302581,high_frequency,tier_3,2025-11-30,21,2,False,False
U302582,active,tier_2,2025-07-27,6,9,False,False
U302583,new,tier_1,2025-01-31,0,9999,True,False
U302584,active,tier_3,2026-02-02,7,7,False,False
U302585,lapsed,tier_1,2026-02-17,4,153,False,False
U302586,lapsed,tier_3,2024-05-14,4,84,False,False
U302587,lapsed,tier_2,2025-09-30,4,136,True,False
U302588,lapsed,tier_1,2024-06-25,3,102,True,True
U302589,lapsed,tier_3,2024-08-15,6,171,False,False
U302590,lapsed,tier_2,2024-10-04,5,135,False,False
U302591,lapsed,tier_2,2024-09-23,2,72,False,False
U302592,lapsed,tier_1,2025-01-13,4,64,False,False
U302593,active,tier_1,2025-10-25,5,8,True,True
U302594,active,tier_2,2025-10-02,5,10,False,False
U302595,high_frequency,tier_1,2024-05-28,16,3,True,False
U302596,lapsed,tier_3,2024-11-14,2,75,False,False
U302597,lapsed,tier_1,2025-01-02,6,124,False,False
U302598,active,tier_1,2024-11-24,7,13,True,True
U302599,lapsed,tier_2,2025-08-24,4,170,False,True
U302600,active,tier_2,2025-03-19,6,10,True,True
U302601,high_frequency,tier_3,2025-04-21,17,3,False,True
U302602,high_frequency,tier_2,2024-04-12,14,2,False,True
U302603,active,tier_2,2024-04-06,2,11,True,True
U302604,new,tier_2,2025-10-07,0,9999,True,False
U302605,active,tier_1,2024-07-08,4,18,True,False
U302606,lapsed,tier_2,2024-09-30,8,60,False,False
U302607,active,tier_1,2024-07-10,3,20,True,True
U302608,lapsed,tier_1,2024-05-03,5,135,False,False
U302609,high_frequency,tier_2,2025-03-24,21,4,False,True
U302610,high_frequency,tier_3,2024-11-29,14,3,True,False
U302611,new,tier_1,2025-03-19,0,9999,False,True
U302612,active,tier_1,2024-10-12,3,6,False,False
U302613,lapsed,tier_1,2024-10-31,4,130,True,False
U302614,active,tier_2,2024-04-04,4,9,False,True
U302615,high_frequency,tier_3,2026-02-21,19,2,False,False
U302616,high_frequency,tier_3,2025-08-05,14,4,False,True
U302617,high_frequency,tier_3,2024-09-29,14,3,False,True
U302618,active,tier_1,2025-11-14,8,16,False,False
U302619,lapsed,tier_1,2026-01-19,2,80,False,False
U302620,active,tier_3,2024-12-24,1,20,True,True
U302621,new,tier_2,2025-01-03,0,9999,True,True
U302622,lapsed,tier_2,2026-02-26,1,178,False,False
U302623,new,tier_2,2024-09-05,0,9999,True,False
U302624,lapsed,tier_1,2025-11-11,5,107,False,False
U302625,lapsed,tier_3,2024-10-26,5,76,True,True
U302626,high_frequency,tier_1,2025-08-16,21,3,True,False
U302627,lapsed,tier_1,2024-08-17,7,74,True,False
U302628,active,tier_2,2025-08-07,8,13,False,False
U302629,new,tier_1,2024-08-10,0,9999,False,False
U302630,lapsed,tier_2,2024-04-23,2,114,True,True
U302631,high_frequency,tier_1,2025-06-24,21,1,True,True
U302632,high_frequency,tier_2,2024-10-31,22,0,False,False
U302633,active,tier_2,2026-02-06,5,12,False,False
U302634,new,tier_1,2024-10-28,0,9999,True,True
U302635,lapsed,tier_2,2025-10-06,3,133,False,False
U302636,active,tier_3,2024-08-07,7,12,True,True
U302637,active,tier_1,2024-07-30,7,5,False,True
U302638,lapsed,tier_1,2025-03-11,1,171,False,False
U302639,active,tier_2,2025-10-17,3,14,False,False
U302640,lapsed,tier_1,2024-11-29,5,150,True,False
U302641,high_frequency,tier_3,2024-05-10,21,2,True,True
U302642,new,tier_2,2024-07-27,0,9999,False,False
U302643,active,tier_1,2024-10-06,3,6,False,False
U302644,lapsed,tier_3,2025-09-02,8,161,True,False
U302645,active,tier_1,2024-11-26,7,11,True,False
U302646,high_frequency,tier_2,2025-07-25,13,1,False,True
U302647,new,tier_1,2026-02-09,0,9999,False,False
U302648,lapsed,tier_3,2024-08-02,7,135,False,False
U302649,new,tier_1,2025-04-20,0,9999,False,False
U302650,high_frequency,tier_1,2025-07-16,21,2,False,True
U302651,new,tier_3,2025-12-07,0,9999,True,False
U302652,active,tier_2,2024-08-22,6,13,False,True
U302653,new,tier_1,2024-10-07,0,9999,False,False
U302654,high_frequency,tier_1,2024-05-05,17,2,True,True
U302655,high_frequency,tier_1,2024-06-14,22,1,True,True
U302656,lapsed,tier_1,2026-01-03,3,141,False,False
U302657,lapsed,tier_3,2025-08-19,6,131,False,False
U302658,active,tier_1,2025-07-26,8,14,False,True
U302659,active,tier_2,2025-11-18,8,19,True,True
U302660,lapsed,tier_2,2024-08-08,3,151,True,False
U302661,active,tier_1,2025-09-30,9,9,False,False
U302662,high_frequency,tier_1,2025-12-23,13,1,True,True
U302663,new,tier_3,2025-09-29,0,9999,False,True
U302664,lapsed,tier_2,2024-07-31,3,151,False,False
U302665,high_frequency,tier_2,2026-01-09,15,3,False,True
U302666,lapsed,tier_2,2025-11-13,3,98,False,True
U302667,lapsed,tier_2,2024-12-01,8,177,False,True
U302668,high_frequency,tier_1,2024-11-19,19,1,False,True
U302669,high_frequency,tier_1,2024-12-28,17,0,False,True
U302670,high_frequency,tier_1,2024-07-13,21,3,True,False
U302671,active,tier_1,2024-08-05,3,12,False,True
U302672,active,tier_2,2025-07-02,13,15,True,False
U302673,active,tier_2,2025-09-10,9,11,False,True
U302674,active,tier_1,2024-10-21,9,5,False,False
U302675,high_frequency,tier_3,2024-07-27,15,2,False,True
U302676,high_frequency,tier_1,2025-05-08,20,2,False,True
U302677,high_frequency,tier_3,2025-05-08,19,3,True,True
U302678,high_frequency,tier_2,2025-01-20,14,1,False,True
U302679,active,tier_1,2025-03-24,10,11,True,True
U302680,high_frequency,tier_1,2024-09-15,21,2,True,True
U302681,active,tier_1,2025-08-08,5,16,False,False
U302682,high_frequency,tier_1,2025-03-31,16,1,True,True
U302683,active,tier_1,2025-08-15,10,11,False,True
U302684,active,tier_1,2025-02-24,9,7,True,True
U302685,lapsed,tier_2,2025-03-23,4,103,False,False
U302686,lapsed,tier_1,2024-11-25,3,63,False,False
U302687,active,tier_1,2025-03-15,3,13,False,False
U302688,new,tier_1,2025-06-30,0,9999,True,False
U302689,lapsed,tier_2,2026-02-04,7,64,True,True
U302690,active,tier_1,2024-08-12,6,20,False,True
U302691,new,tier_3,2024-10-24,0,9999,True,False
U302692,active,tier_2,2024-10-06,5,15,True,False
U302693,active,tier_3,2025-03-26,4,6,False,False
U302694,lapsed,tier_2,2026-01-01,7,134,True,False
U302695,active,tier_1,2024-08-11,6,15,False,False
U302696,active,tier_1,2025-08-06,1,16,True,True
U302697,active,tier_2,2024-11-08,2,18,True,True
U302698,new,tier_2,2025-05-06,0,9999,False,False
U302699,lapsed,tier_1,2024-06-04,4,60,True,True
U302700,active,tier_3,2025-01-28,8,13,False,True
U302701,active,tier_2,2024-09-04,7,17,True,True
U302702,lapsed,tier_1,2025-11-04,2,112,True,False
U302703,new,tier_1,2025-07-22,0,9999,False,False
U302704,high_frequency,tier_2,2025-02-21,22,1,False,True
U302705,lapsed,tier_1,2024-11-14,3,130,False,False
U302706,high_frequency,tier_2,2025-08-21,16,4,False,True
U302707,lapsed,tier_1,2025-03-15,3,107,False,False
U302708,lapsed,tier_1,2024-05-14,7,67,True,False
U302709,high_frequency,tier_1,2025-04-21,15,0,False,True
U302710,active,tier_1,2025-08-16,7,3,True,True
U302711,active,tier_1,2026-02-21,7,13,True,False
U302712,lapsed,tier_1,2025-12-22,6,65,False,False
U302713,active,tier_3,2024-06-05,6,17,True,False
U302714,high_frequency,tier_1,2024-10-12,19,3,True,False
U302715,high_frequency,tier_3,2025-08-06,19,1,True,True
U302716,high_frequency,tier_1,2025-09-01,20,1,True,True
U302717,lapsed,tier_3,2025-09-05,4,64,False,True
U302718,lapsed,tier_2,2025-04-24,5,101,True,False
U302719,lapsed,tier_2,2026-01-01,4,122,True,False
U302720,active,tier_3,2025-02-17,8,10,False,False
U302721,high_frequency,tier_1,2025-11-06,17,1,False,True
U302722,lapsed,tier_2,2025-09-22,6,148,False,False
U302723,lapsed,tier_3,2026-02-11,5,77,True,True
U302724,high_frequency,tier_1,2025-12-26,26,4,True,False
U302725,active,tier_3,2025-06-15,2,7,True,True
U302726,new,tier_3,2025-09-26,0,9999,True,True
U302727,high_frequency,tier_1,2024-08-02,18,0,False,False
U302728,lapsed,tier_2,2025-10-28,2,94,True,False
U302729,lapsed,tier_1,2025-12-01,3,177,False,False
U302730,active,tier_1,2024-11-01,7,13,False,False
U302731,active,tier_1,2025-02-26,5,20,True,True
U302732,active,tier_2,2024-05-23,11,4,False,False
U302733,new,tier_2,2025-09-22,0,9999,True,False
U302734,active,tier_2,2024-05-26,3,20,True,True
U302735,high_frequency,tier_2,2025-01-21,25,1,True,False
U302736,active,tier_1,2025-11-19,5,3,True,False
U302737,new,tier_1,2025-06-11,0,9999,False,False
U302738,active,tier_3,2024-12-10,7,6,True,True
U302739,new,tier_1,2025-03-11,0,9999,True,False
U302740,lapsed,tier_1,2024-08-09,4,102,False,False
U302741,active,tier_3,2025-08-24,10,19,False,True
U302742,active,tier_1,2024-12-28,2,9,True,False
U302743,active,tier_1,2025-07-04,7,18,True,True
U302744,lapsed,tier_2,2026-01-20,1,137,True,False
U302745,lapsed,tier_2,2025-12-25,1,113,False,False
U302746,active,tier_2,2024-04-20,9,6,True,True
U302747,high_frequency,tier_3,2025-07-26,19,3,False,True
U302748,lapsed,tier_1,2024-12-10,4,138,True,False
U302749,active,tier_3,2026-02-05,5,20,False,False
U302750,high_frequency,tier_3,2025-05-01,23,2,False,True
U302751,lapsed,tier_2,2024-08-30,1,149,True,False
U302752,high_frequency,tier_2,2026-01-16,24,4,False,True
U302753,active,tier_1,2024-04-24,7,18,False,True
U302754,lapsed,tier_3,2025-04-22,5,162,False,False
U302755,new,tier_1,2025-12-28,0,9999,True,True
U302756,active,tier_3,2024-08-18,4,6,True,False
U302757,new,tier_1,2025-08-06,0,9999,False,False
U302758,active,tier_1,2025-04-03,7,11,True,False
U302759,active,tier_1,2024-04-16,6,12,True,True
U302760,active,tier_1,2024-08-08,6,20,True,True
U302761,active,tier_2,2024-06-28,9,8,True,True
U302762,new,tier_2,2025-04-14,0,9999,False,False
U302763,high_frequency,tier_2,2026-02-24,15,0,False,True
U302764,lapsed,tier_1,2025-02-15,3,110,True,False
U302765,active,tier_3,2025-11-04,5,6,False,True
U302766,active,tier_2,2024-06-21,1,19,True,False
U302767,active,tier_3,2024-12-30,7,15,True,True
U302768,active,tier_3,2024-06-23,5,14,False,True
U302769,lapsed,tier_1,2024-05-07,3,139,False,False
U302770,active,tier_1,2026-01-22,6,10,True,False
U302771,active,tier_2,2024-09-30,3,18,False,False
U302772,lapsed,tier_2,2024-10-25,3,61,True,True
U302773,active,tier_1,2025-07-26,3,5,True,True
U302774,active,tier_3,2025-02-15,4,4,True,True
U302775,active,tier_3,2024-06-01,2,19,False,True
U302776,high_frequency,tier_1,2026-01-01,15,2,False,True
U302777,active,tier_3,2024-06-03,4,3,True,True
U302778,active,tier_1,2025-12-12,8,13,True,True
