user_id,segment,predicted_uplift
U301505,lapsed,0.26627985684684086
U301506,high_frequency,0.028785610460645983
U301507,active,0.08320348290948865
U301508,active,0.08391666882120352
U301509,lapsed,0.2615235804199063
U301510,high_frequency,0.029050861658659666
U301511,lapsed,0.2664738115742573
U301512,active,0.08347034088669192
U301513,new,0.23196342468830272
U301514,active,0.08344019450192408
U301515,active,0.082951247718549
U301516,high_frequency,0.028480445951612143
U301517,lapsed,0.26567392386816163
U301518,new,0.23196342468830272
U301519,new,0.23196342468830272
U301520,new,0.23071458292338445
U301521,active,0.08382027736271247
U301522,lapsed,0.26418437377413617
U301523,high_frequency,0.029052541324424586
U301524,active,0.08344334764697148
U301525,new,0.23071458292338445
U301526,high_frequency,0.028485464466793342
U301527,lapsed,0.26273889527006017
U301528,new,0.23071458292338445
U301529,new,0.23071458292338445
U301530,high_frequency,0.029990044320556075
U301531,high_frequency,0.029317452666006938
U301532,lapsed,0.26194081640038286
U301533,new,0.23196342468830272
U301534,lapsed,0.26300307242353993
U301535,active,0.08368389953438671
U301536,high_frequency,0.028885195812469955
U301537,new,0.23071458292338445
U301538,active,0.0832261864686612
U301539,active,0.08451180212897202
U301540,lapsed,0.25688239747443586
U301541,active,0.08382995810806937
U301542,active,0.0841472600265214
U301543,high_frequency,0.02892405049263269
U301544,active,0.08317883684430072
U301545,active,0.08317720800830686
U301546,lapsed,0.2576306464635659
U301547,active,0.08345933769848368
U301548,active,0.08330094825365275
U301549,active,0.08440183276815816
U301550,active,0.08342756913535176
U301551,new,0.23196342468830272
U301552,active,0.08439365152035261
U301553,lapsed,0.2627907631440918
U301554,active,0.08342124878312329
U301555,new,0.23196342468830272
U301556,lapsed,0.2581706439654538
U301557,high_frequency,0.02838784947800177
U301558,new,0.22759105381186867
U301559,high_frequency,0.029320817404282384
U301560,high_frequency,0.030261989719265747
U301561,lapsed,0.26449321829219347
U301562,high_frequency,0.030126879065403123
U301563,active,0.08354906062891865
U301564,lapsed,0.2652319429601089
U301565,active,0.08382626299707407
U301566,new,0.23071458292338445
U301567,high_frequency,0.029591087076400457
U301568,active,0.083906329686664
U301569,high_frequency,0.029055900709946014
U301570,active,0.08359733776922829
U301571,new,0.23196342468830272
U301572,high_frequency,0.02915398333606256
U301573,lapsed,0.2598150196609332
U301574,high_frequency,0.028482118767797604
U301575,lapsed,0.25489752124195214
U301576,high_frequency,0.029589402304420642
U301577,lapsed,0.2579886137384627
U301578,new,0.23196342468830272
U301579,high_frequency,0.029187861778183333
U301580,new,0.23071458292338445
U301581,lapsed,0.2581275282640409
U301582,new,0.23196342468830272
U301583,active,0.0835459507841404
U301584,new,0.22759105381186867
U301585,new,0.23196342468830272
U301586,high_frequency,0.029050861658659666
U301587,lapsed,0.26527077098346497
U301588,active,0.08320835317191488
U301589,active,0.08360197003660197
U301590,lapsed,0.26441551283282083
U301591,active,0.08293786233169609
U301592,new,0.23071458292338445
U301593,high_frequency,0.029416479061492695
U301594,lapsed,0.2567002738210699
U301595,active,0.08417238052000842
U301596,lapsed,0.2622570224657559
U301597,new,0.22759105381186867
U301598,lapsed,0.2594731267751352
U301599,active,0.08318046536484303
U301600,active,0.08282068941092924
U301601,lapsed,0.2612830959919134
U301602,high_frequency,0.029015332894692936
U301603,active,0.08368237300854264
U301604,new,0.23071458292338445
U301605,new,0.23196342468830272
U301606,lapsed,0.2629313830427902
U301607,lapsed,0.2637029976808352
U301608,high_frequency,0.029720061777358198
U301609,active,0.08369152730758678
U301610,high_frequency,0.029988356641826974
U301611,active,0.08333961867013884
U301612,high_frequency,0.029184499645771855
U301613,active,0.08333642383025608
U301614,new,0.23196342468830272
U301615,lapsed,0.2582876515775475
U301616,active,0.08293953659573472
U301617,lapsed,0.26471536261347056
U301618,lapsed,0.2640337741447233
U301619,high_frequency,0.029720061777358198
U301620,lapsed,0.2648367413482786
U301621,lapsed,0.26342599155551627
U301622,new,0.23071458292338445
U301623,high_frequency,0.03012181359276367
U301624,new,0.22759105381186867
U301625,new,0.23196342468830272
U301626,high_frequency,0.02968271636452058
U301627,lapsed,0.2555743531650104
U301628,active,0.08347034088669192
U301629,active,0.08345461724552194
U301630,high_frequency,0.0300885799317121
U301631,lapsed,0.2601137770785934
U301632,high_frequency,0.028920694010264425
U301633,high_frequency,0.029148941198326672
U301634,active,0.08367167826610378
U301635,high_frequency,0.027988048651750308
U301636,active,0.08307333890590185
U301637,high_frequency,0.02999510742079614
U301638,high_frequency,0.030222878289700272
U301639,active,0.0829292268819295
U301640,new,0.23071458292338445
U301641,new,0.23071458292338445
U301642,active,0.08267105511892103
U301643,lapsed,0.26351061583471397
U301644,lapsed,0.2621613605364568
U301645,high_frequency,0.02865065656989363
U301646,active,0.08367167826610378
U301647,high_frequency,0.029318245159578593
U301648,active,0.08309639317117479
U301649,active,0.0841501063084158
U301650,active,0.08369305189084775
U301651,new,0.23071458292338445
U301652,active,0.08347117167920748
U301653,active,0.08332843116569921
U301654,new,0.23071458292338445
U301655,new,0.23196342468830272
U301656,active,0.08333482593327524
U301657,active,0.08381326193716632
U301658,new,0.23071458292338445
U301659,high_frequency,0.030530773923895582
U301660,active,0.08419286008389659
U301661,active,0.0837952554419833
U301662,high_frequency,0.029418162340384968
U301663,active,0.08334281223774365
U301664,active,0.08355527646037475
U301665,lapsed,0.26508271032646447
U301666,new,0.23196342468830272
U301667,active,0.08345461724552194
U301668,high_frequency,0.030758866254005812
U301669,high_frequency,0.029318245159578593
U301670,new,0.23071458292338445
U301671,new,0.23196342468830272
U301672,high_frequency,0.029586032802089712
U301673,active,0.08306153309911057
U301674,lapsed,0.2605382354360753
U301675,active,0.0840715736366785
U301676,new,0.23196342468830272
U301677,lapsed,0.25588056241076157
U301678,lapsed,0.2636463093617557
U301679,new,0.23071458292338445
U301680,lapsed,0.264461222254183
U301681,active,0.0840715736366785
U301682,lapsed,0.26490347892013766
U301683,lapsed,0.2613110640771755
U301684,lapsed,0.26177214371121027
U301685,active,0.08392109496641742
U301686,lapsed,0.26040637350298557
U301687,new,0.23196342468830272
U301688,lapsed,0.25611479070440796
U301689,high_frequency,0.028118935892646135
U301690,lapsed,0.26627377121846424
U301691,new,0.23196342468830272
U301692,active,0.08309639317117479
U301693,lapsed,0.2571063022543636
U301694,active,0.08394712530726889
U301695,new,0.23071458292338445
U301696,lapsed,0.26380665998868946
U301697,new,0.23196342468830272
U301698,active,0.08309803754943601
U301699,active,0.08346248306704818
U301700,new,0.23071458292338445
U301701,new,0.23196342468830272
U301702,new,0.23071458292338445
U301703,lapsed,0.2561017785330501
U301704,high_frequency,0.030928356948312086
U301705,active,0.08416812619917313
U301706,active,0.08296628242852
U301707,lapsed,0.26042547105975244
U301708,lapsed,0.2674757527424436
U301709,lapsed,0.26060115629889335
U301710,new,0.23071458292338445
U301711,active,0.0838382186142882
U301712,active,0.08355216918773123
U301713,active,0.08296294356518163
U301714,high_frequency,0.02985754555567166
U301715,high_frequency,0.02945209172588581
U301716,high_frequency,0.029818491130710778
U301717,high_frequency,0.02945209172588581
U301718,active,0.08307498767930088
U301719,active,0.08322294689603815
U301720,active,0.08367320705715509
U301721,new,0.23196342468830272
U301722,high_frequency,0.03009195652051555
U301723,lapsed,0.2635604490653005
U301724,new,0.23071458292338445
U301725,lapsed,0.2672044526044529
U301726,active,0.08330736482261925
U301727,active,0.0833332277183032
U301728,lapsed,0.2598758629117305
U301729,high_frequency,0.029456349470048493
U301730,lapsed,0.2583587709864056
U301731,new,0.23196342468830272
U301732,active,0.0835459507841404
U301733,lapsed,0.2622570224657559
U301734,active,0.08451046685820318
U301735,active,0.08316905909749195
U301736,active,0.0834750517362387
U301737,active,0.0834228293503475
U301738,active,0.0828088097183568
U301739,new,0.22759105381186867
U301740,active,0.0839255181632157
U301741,active,0.08305988176802037
U301742,lapsed,0.26226513495532683
U301743,active,0.08403155636910986
U301744,active,0.08309639317117479
U301745,new,0.23196342468830272
U301746,lapsed,0.26228906941907176
U301747,new,0.22759105381186867
U301748,active,0.08417804830314901
U301749,lapsed,0.26418922600390726
U301750,lapsed,0.26133091437736494
U301751,high_frequency,0.02915398333606256
U301752,active,0.08359424797952708
U301753,new,0.22759105381186867
U301754,active,0.0832002344885654
U301755,active,0.08295626209534268
U301756,high_frequency,0.02968777296222025
U301757,new,0.23071458292338445
U301758,active,0.08343230604481233
U301759,high_frequency,0.029416479061492695
U301760,lapsed,0.2631456782647029
U301761,new,0.22759105381186867
U301762,active,0.08317557885688798
U301763,lapsed,0.26294635558141055
U301764,active,0.08372371049798699
U301765,lapsed,0.2643507547062838
U301766,lapsed,0.26233484900904624
U301767,active,0.08395886755501325
U301768,active,0.08381026411174952
U301769,new,0.23196342468830272
U301770,lapsed,0.2637957085350122
U301771,high_frequency,0.030392978849149488
U301772,high_frequency,0.029416479061492695
U301773,lapsed,0.2610254950117281
U301774,active,0.08427850374403201
U301775,new,0.22759105381186867
U301776,active,0.08290909216405529
U301777,lapsed,0.2646117722998427
U301778,active,0.0838419072774127
U301779,active,0.08358961087830341
U301780,new,0.23071458292338445
U301781,active,0.08307993211680376
U301782,active,0.08322456684044732
U301783,new,0.23071458292338445
U301784,high_frequency,0.029419845634483632
U301785,new,0.23071458292338445
U301786,active,0.08360351348104444
U301787,active,0.08309310347234244
U301788,high_frequency,0.029191223978497605
U301789,lapsed,0.26256830427427275
U301790,new,0.23071458292338445
U301791,high_frequency,0.030353852894328792
U301792,high_frequency,0.029418162340384968
U301793,lapsed,0.2652788653574333
U301794,lapsed,0.26188891906296274
U301795,high_frequency,0.030126879065403123
U301796,high_frequency,0.028219668260389796
U301797,lapsed,0.2635296749339322
U301798,active,0.08334121561298902
U301799,lapsed,0.2539272099159482
U301800,high_frequency,0.02865735674641634
U301801,active,0.08371084073093127
U301802,high_frequency,0.02891733760385995
U301803,lapsed,0.2617202407520496
U301804,active,0.08321646395697502
U301805,lapsed,0.2645061687452764
U301806,lapsed,0.26536336832727114
U301807,new,0.23071458292338445
U301808,active,0.08359270260131679
U301809,new,0.23071458292338445
U301810,active,0.08372147723883328
U301811,lapsed,0.2609196297312905
U301812,active,0.08307498767930088
U301813,lapsed,0.2628685614664845
U301814,active,0.08332843116569921
U301815,high_frequency,0.028253315354974884
U301816,lapsed,0.2592193670646318
U301817,active,0.08307004041791655
U301818,active,0.08320835317191488
U301819,high_frequency,0.02958523918876932
U301820,active,0.08355682961431954
U301821,active,0.08342756913535176
U301822,new,0.22759105381186867
U301823,active,0.08322294689603815
U301824,high_frequency,0.029054221008190773
U301825,active,0.08402575342267526
U301826,active,0.08368695161494588
U301827,new,0.23071458292338445
U301828,active,0.08382177426027715
U301829,new,0.23071458292338445
U301830,new,0.23071458292338445
U301831,lapsed,0.2640337741447233
U301832,lapsed,0.2643916149641738
U301833,high_frequency,0.029990044320556075
U301834,high_frequency,0.029020370795432182
U301835,high_frequency,0.029020370795432182
U301836,active,0.08380726498322422
U301837,active,0.08417663185507418
U301838,active,0.08344334764697148
U301839,high_frequency,0.029721747584445568
U301840,high_frequency,0.029421528943775588
U301841,high_frequency,0.028088662946947007
U301842,new,0.23071458292338445
U301843,new,0.23071458292338445
U301844,lapsed,0.259499112350133
U301845,lapsed,0.2634130305848428
U301846,high_frequency,0.02959277186223852
U301847,new,0.23071458292338445
U301848,new,0.23071458292338445
U301849,new,0.23071458292338445
U301850,new,0.22759105381186867
U301851,new,0.23071458292338445
U301852,high_frequency,0.03012519056492957
U301853,active,0.08294623053592565
U301854,high_frequency,0.030488254310500063
U301855,lapsed,0.26232187819876196
U301856,new,0.23071458292338445
U301857,high_frequency,0.029421528943775588
U301858,high_frequency,0.02878728712302414
U301859,new,0.23071458292338445
U301860,lapsed,0.25793660994821593
U301861,active,0.08331858159187133
U301862,active,0.08294623053592565
U301863,active,0.08372451332260211
U301864,active,0.08383971159863146
U301865,active,0.08402720465333602
U301866,lapsed,0.2623997013728604
U301867,new,0.23071458292338445
U301868,high_frequency,0.03012350207404524
U301869,high_frequency,0.02915398333606256
U301870,new,0.23071458292338445
U301871,active,0.0832261864686612
U301872,active,0.08359042866931832
U301873,active,0.08417379796348057
U301874,active,0.0833507905891715
U301875,new,0.23071458292338445
U301876,lapsed,0.2579756173386134
U301877,new,0.22759105381186867
U301878,high_frequency,0.029280976727585895
U301879,lapsed,0.2640855934689984
U301880,active,0.08383373770393465
U301881,lapsed,0.26617031468686614
U301882,active,0.08321808516590212
U301883,high_frequency,0.029015332894692936
U301884,new,0.23196342468830272
U301885,new,0.22759105381186867
U301886,active,0.082951247718549
U301887,lapsed,0.2617332166528863
U301888,active,0.08368847716961103
U301889,high_frequency,0.02959277186223852
U301890,new,0.23196342468830272
U301891,active,0.08383593530233657
U301892,high_frequency,0.02838784947800177
U301893,lapsed,0.2590025568319282
U301894,new,0.23196342468830272
U301895,lapsed,0.2641973273136891
U301896,new,0.22759105381186867
U301897,new,0.23071458292338445
U301898,new,0.22759105381186867
U301899,high_frequency,0.02995771903364275
U301900,active,0.08322456684044732
U301901,active,0.0833507905891715
U301902,active,0.08380576493035741
U301903,active,0.0833057611566278
U301904,active,0.08405425848968096
U301905,active,0.08394859423659895
U301906,lapsed,0.2610774203426006
U301907,lapsed,0.2637697934941283
U301908,high_frequency,0.03106626969257309
U301909,lapsed,0.2651862615945975
U301910,high_frequency,0.02982017766427092
U301911,new,0.23196342468830272
U301912,active,0.08379976146210522
U301913,active,0.0833169801492345
U301914,active,0.08330094825365275
U301915,active,0.08417804830314901
U301916,lapsed,0.2570775153569269
U301917,active,0.08321159843391845
U301918,new,0.23196342468830272
U301919,active,0.08368695161494588
U301920,high_frequency,0.02892405049263269
U301921,high_frequency,0.029686087416538554
U301922,high_frequency,0.029548711207413314
U301923,high_frequency,0.029987561645064997
U301924,active,0.08407589499812529
U301925,high_frequency,0.03012350207404524
U301926,new,0.23196342468830272
U301927,new,0.23071458292338445
U301928,high_frequency,0.028256654750399846
U301929,lapsed,0.26302414546514435
U301930,high_frequency,0.028918225262756114
U301931,active,0.083954466673127
U301932,lapsed,0.2672242132243609
U301933,lapsed,0.26060802444073977
U301934,lapsed,0.2665016711879676
U301935,high_frequency,0.029013653630993286
U301936,high_frequency,0.02999510742079614
U301937,new,0.23071458292338445
U301938,high_frequency,0.028920694010264425
U301939,active,0.08371611699857007
U301940,new,0.23196342468830272
U301941,high_frequency,0.030626078880480412
U301942,active,0.0834228293503475
U301943,lapsed,0.26260235212267674
U301944,new,0.23071458292338445
U301945,high_frequency,0.029419845634483632
U301946,active,0.083676263668655
U301947,high_frequency,0.02959277186223852
U301948,lapsed,0.26373701811724903
U301949,high_frequency,0.029586032802089712
U301950,lapsed,0.26372406009547167
U301951,high_frequency,0.028746793283698335
U301952,new,0.22759105381186867
U301953,new,0.23071458292338445
U301954,new,0.23071458292338445
U301955,high_frequency,0.029719267662997373
U301956,high_frequency,0.028520858690659012
U301957,active,0.08416005785522973
U301958,new,0.22759105381186867
U301959,active,0.08343704007803243
U301960,active,0.08295793293063014
U301961,high_frequency,0.029418162340384968
U301962,active,0.08343230604481233
U301963,active,0.08406147890810844
U301964,lapsed,0.2625504775535757
U301965,high_frequency,0.02891733760385995
U301966,active,0.08428824297180049
U301967,lapsed,0.2591592608210935
U301968,high_frequency,0.029421528943775588
U301969,active,0.0837085153934013
U301970,lapsed,0.2637827510768895
U301971,active,0.0833121739152265
U301972,lapsed,0.26083076063505095
U301973,lapsed,0.26516037459519837
U301974,new,0.23196342468830272
U301975,new,0.23071458292338445
U301976,new,0.23196342468830272
U301977,active,0.08394124630988209
U301978,lapsed,0.2599189408266709
U301979,new,0.23071458292338445
U301980,new,0.23196342468830272
U301981,lapsed,0.2622521635430235
U301982,active,0.08371611699857007
U301983,high_frequency,0.02982017766427092
U301984,high_frequency,0.02982017766427092
U301985,lapsed,0.259308321365411
U301986,active,0.08381176318735883
U301987,active,0.08305657816530809
U301988,lapsed,0.26540627893186386
U301989,new,0.23071458292338445
U301990,lapsed,0.25713643004181297
U301991,lapsed,0.26174619244643144
U301992,lapsed,0.26036129686892023
U301993,lapsed,0.2568693890747931
U301994,lapsed,0.2602956052252882
U301995,active,0.08318372145946695
U301996,new,0.23071458292338445
U301997,lapsed,0.26462472155121936
U301998,high_frequency,0.03012350207404524
U301999,lapsed,0.2642730406826699
U302000,active,0.08419078139993952
U302001,active,0.0839500628378741
U302002,high_frequency,0.030392182830492942
U302003,active,0.08379224980087552
U302004,high_frequency,0.030126879065403123
U302005,active,0.08384418859399312
U302006,lapsed,0.26114232471516585
U302007,active,0.0835630390136588
U302008,new,0.23196342468830272
U302009,active,0.08318860323485466
U302010,active,0.08317883684430072
U302011,high_frequency,0.030085203382456016
U302012,lapsed,0.2645061687452764
U302013,high_frequency,0.028916547078011723
U302014,active,0.08405425848968096
U302015,active,0.08333482593327524
U302016,lapsed,0.2603953916827306
U302017,active,0.08322132663546011
U302018,lapsed,0.254161578724067
U302019,active,0.08371236120469006
U302020,lapsed,0.2569153005318179
U302021,active,0.08381026411174952
U302022,high_frequency,0.029050861658659666
U302023,high_frequency,0.029456349470048493
U302024,active,0.08283255393077948
U302025,active,0.08343388437550237
U302026,new,0.23196342468830272
U302027,active,0.08334760020317344
U302028,lapsed,0.26442846406845716
U302029,active,0.0838382186142882
U302030,active,0.08355838244664582
U302031,new,0.22759105381186867
U302032,new,0.22759105381186867
U302033,lapsed,0.26071390921554805
U302034,high_frequency,0.029952656652202703
U302035,active,0.08303673022540481
U302036,active,0.08346876996306796
U302037,active,0.08405570323305955
U302038,active,0.08334121561298902
U302039,new,0.23196342468830272
U302040,active,0.0833137763108861
U302041,lapsed,0.2644952231234909
U302042,lapsed,0.2622181076846251
U302043,lapsed,0.2548584688960259
U302044,active,0.08391223972823014
U302045,new,0.23196342468830272
U302046,lapsed,0.26404187641120713
U302047,lapsed,0.26038928021813323
U302048,high_frequency,0.030222878289700272
U302049,new,0.23196342468830272
U302050,active,0.08368237300854264
U302051,new,0.22759105381186867
U302052,new,0.23196342468830272
U302053,high_frequency,0.029954344101715158
U302054,active,0.08358032797834425
U302055,new,0.23196342468830272
U302056,high_frequency,0.029583554464995943
U302057,active,0.08335557378121572
U302058,new,0.23071458292338445
U302059,new,0.22759105381186867
U302060,active,0.08308322683929237
U302061,high_frequency,0.02915398333606256
U302062,high_frequency,0.029418162340384968
U302063,lapsed,0.2634826890055686
U302064,active,0.08293953659573472
U302065,lapsed,0.2608437436289419
U302066,active,0.08330736482261925
U302067,active,0.08383294735750346
U302068,lapsed,0.2615515443272808
U302069,lapsed,0.2627498550137086
U302070,active,0.0832261864686612
U302071,lapsed,0.26403987088217973
U302072,lapsed,0.2582506564378292
U302073,high_frequency,0.029548711207413314
U302074,new,0.22759105381186867
U302075,high_frequency,0.029858437772463664
U302076,high_frequency,0.03026030049635675
U302077,lapsed,0.26076584417193005
U302078,lapsed,0.2592884483460559
U302079,high_frequency,0.029414795797820248
U302080,active,0.08355061506908323
U302081,lapsed,0.25955719671149424
U302082,high_frequency,0.02891733760385995
U302083,active,0.08414583638855777
U302084,lapsed,0.2652898041175832
U302085,new,0.23196342468830272
U302086,new,0.23071458292338445
U302087,active,0.08354750586726234
U302088,active,0.08293953659573472
U302089,active,0.08395153111107001
U302090,lapsed,0.2627498550137086
U302091,new,0.23196342468830272
U302092,active,0.08332843116569921
U302093,new,0.22759105381186867
U302094,high_frequency,0.02981680460921088
U302095,high_frequency,0.03009026822117733
U302096,lapsed,0.2645061687452764
U302097,new,0.23071458292338445
U302098,high_frequency,0.0297234334043619
U302099,lapsed,0.2614607003720846
U302100,active,0.0837039505408369
U302101,lapsed,0.26169428862893784
U302102,active,0.08355372298483676
U302103,lapsed,0.26051913911455926
U302104,active,0.0831739493900705
U302105,new,0.23196342468830272
U302106,new,0.23196342468830272
U302107,lapsed,0.26566098566291474
U302108,new,0.23071458292338445
U302109,high_frequency,0.02931992752825574
U302110,high_frequency,0.029317452666006938
U302111,high_frequency,0.02985675096894569
U302112,active,0.0826813876671667
U302113,lapsed,0.26195379046241396
U302114,lapsed,0.265043876357922
U302115,new,0.23196342468830272
U302116,high_frequency,0.03012350207404524
U302117,high_frequency,0.0299926246981983
U302118,new,0.23196342468830272
U302119,high_frequency,0.029182026737403333
U302120,active,0.08321484243198463
U302121,new,0.23196342468830272
U302122,lapsed,0.26698477886606176
U302123,active,0.083713077329018
U302124,lapsed,0.2626481220373422
U302125,lapsed,0.2550338182123477
U302126,active,0.08294957563606398
U302127,lapsed,0.26465547013405866
U302128,active,0.08329452660565928
U302129,high_frequency,0.02982186420987809
U302130,lapsed,0.2593042119556439
U302131,new,0.23071458292338445
U302132,lapsed,0.2597890384547998
U302133,active,0.0833460045328619
U302134,new,0.23071458292338445
U302135,active,0.08417946441937774
U302136,new,0.22759105381186867
U302137,lapsed,0.266971855506495
U302138,lapsed,0.2623607902924218
U302139,active,0.08343546238658428
U302140,active,0.08460119034366265
U302141,new,0.23071458292338445
U302142,active,0.0835443953795777
U302143,high_frequency,0.029990937003138596
U302144,high_frequency,0.02931992752825574
U302145,new,0.23196342468830272
U302146,new,0.23071458292338445
U302147,new,0.23196342468830272
U302148,active,0.08282916561675013
U302149,lapsed,0.2634000694926761
U302150,new,0.23071458292338445
U302151,lapsed,0.2524418082073069
U302152,lapsed,0.2581706439654538
U302153,new,0.23196342468830272
U302154,high_frequency,0.029552080088029453
U302155,high_frequency,0.0297234334043619
U302156,lapsed,0.26507661856352394
U302157,active,0.0839269919068315
U302158,lapsed,0.2600317372734039
U302159,new,0.23196342468830272
U302160,lapsed,0.26351671493916967
U302161,high_frequency,0.029280976727585895
U302162,new,0.23071458292338445
U302163,active,0.08367320705715509
U302164,active,0.08356769268518982
U302165,high_frequency,0.0292826587392494
U302166,new,0.23196342468830272
U302167,active,0.08395886755501325
U302168,lapsed,0.26302414546514435
U302169,lapsed,0.26112733453515624
U302170,new,0.22759105381186867
U302171,lapsed,0.2552681126496796
U302172,new,0.23196342468830272
U302173,new,0.23071458292338445
U302174,high_frequency,0.028920694010264425
U302175,active,0.08321484243198463
U302176,active,0.0833507905891715
U302177,lapsed,0.26141975652227123
U302178,active,0.08439365152035261
U302179,high_frequency,0.02985675096894569
U302180,lapsed,0.26375482982996795
U302181,active,0.08407733479165991
U302182,lapsed,0.2625054670145802
U302183,new,0.23196342468830272
U302184,high_frequency,0.02891733760385995
U302185,high_frequency,0.029458826206618105
U302186,new,0.23071458292338445
U302187,new,0.23071458292338445
U302188,lapsed,0.2639880497677392
U302189,high_frequency,0.029284340767163797
U302190,active,0.08390928536226139
U302191,active,0.08343861744982106
U302192,new,0.23196342468830272
U302193,high_frequency,0.029017012176674517
U302194,active,0.08381878013920574
U302195,high_frequency,0.028620250699035177
U302196,high_frequency,0.029187861778183333
U302197,active,0.08333003033448916
U302198,new,0.23196342468830272
U302199,active,0.08360351348104444
U302200,new,0.22759105381186867
U302201,high_frequency,0.029950969213676015
U302202,active,0.08296461315283832
U302203,lapsed,0.26760491909956075
U302204,active,0.08294455751832652
U302205,active,0.08346248306704818
U302206,active,0.08295291948927519
U302207,lapsed,0.26277779634963244
U302208,high_frequency,0.029284340767163797
U302209,new,0.23196342468830272
U302210,active,0.0833507905891715
U302211,lapsed,0.26213541582057776
U302212,new,0.23196342468830272
U302213,high_frequency,0.028485464466793342
U302214,lapsed,0.2637111019495557
U302215,active,0.08358342356661452
U302216,active,0.08333162918536596
U302217,active,0.08416147817876984
U302218,new,0.23071458292338445
U302219,lapsed,0.26104258192668506
U302220,active,0.08307333890590185
U302221,new,0.23071458292338445
U302222,active,0.08318209356990736
U302223,active,0.08317883684430072
U302224,active,0.08371003636274554
U302225,new,0.23196342468830272
U302226,active,0.08347191149011213
U302227,high_frequency,0.02931992752825574
U302228,high_frequency,0.028783933818262497
U302229,lapsed,0.2628037298223359
U302230,new,0.23071458292338445
U302231,active,0.08343072739454005
U302232,new,0.23196342468830272
U302233,active,0.084365355846446
U302234,high_frequency,0.030489944549935033
U302235,high_frequency,0.029321609912897673
U302236,high_frequency,0.02945377532368676
U302237,active,0.08322294689603815
U302238,active,0.08450378544431603
U302239,active,0.08334760020317344
U302240,active,0.08413728760403083
U302241,lapsed,0.2623757686771746
U302242,active,0.08333642383025608
U302243,lapsed,0.2652448857717445
U302244,active,0.08391814453050273
U302245,new,0.23071458292338445
U302246,high_frequency,0.030122608970086007
U302247,lapsed,0.2560428405337958
U302248,lapsed,0.2653484233182122
U302249,active,0.0838322434147909
U302250,active,0.08382846299418811
U302251,active,0.08344334764697148
U302252,high_frequency,0.02905758042967721
U302253,active,0.08303838594332846
U302254,active,0.08308487372970252
U302255,active,0.08440864124701675
U302256,active,0.08346719871926589
U302257,new,0.22759105381186867
U302258,new,0.22759105381186867
U302259,active,0.08425242870865468
U302260,lapsed,0.26304806750030924
U302261,new,0.23071458292338445
U302262,new,0.23196342468830272
U302263,new,0.23196342468830272
U302264,new,0.23196342468830272
U302265,high_frequency,0.02892237224195926
U302266,lapsed,0.2636463093617557
U302267,active,0.08345776453415266
U302268,high_frequency,0.029414795797820248
U302269,active,0.0834561910498236
U302270,active,0.08379976146210522
U302271,lapsed,0.25729250945412885
U302272,active,0.08281220546392365
U302273,active,0.08369152730758678
U302274,high_frequency,0.028885195812469955
U302275,high_frequency,0.028253315354974884
U302276,new,0.23071458292338445
U302277,lapsed,0.2643398077649634
U302278,new,0.23196342468830272
U302279,high_frequency,0.030085203382456016
U302280,high_frequency,0.029148941198326672
U302281,high_frequency,0.02981680460921088
U302282,high_frequency,0.029013653630993286
U302283,active,0.08379675777425377
U302284,high_frequency,0.030263678950644746
U302285,active,0.08318209356990736
U302286,new,0.23071458292338445
U302287,active,0.08356148714634082
U302288,new,0.23071458292338445
U302289,lapsed,0.2657576384985351
U302290,new,0.23196342468830272
U302291,active,0.0834609105427907
U302292,high_frequency,0.02968440188396737
U302293,lapsed,0.2647351654386333
U302294,active,0.08345933769848368
U302295,high_frequency,0.028788963805384538
U302296,new,0.23196342468830272
U302297,active,0.08316416596727993
U302298,high_frequency,0.0289190157975604
U302299,active,0.08295960345405051
U302300,active,0.08366861971352402
U302301,active,0.08378924285784428
U302302,high_frequency,0.03008689165213385
U302303,active,0.08378924285784428
U302304,high_frequency,0.029853377397188186
U302305,lapsed,0.25483855992323867
U302306,active,0.08395740092257675
U302307,active,0.0837145973258967
U302308,active,0.08491319513755669
U302309,active,0.082951247718549
U302310,lapsed,0.2636122866516625
U302311,active,0.08347819070124207
U302312,lapsed,0.261317935204579
U302313,active,0.08317883684430072
U302314,new,0.23071458292338445
U302315,high_frequency,0.030126879065403123
U302316,active,0.08407013252266127
U302317,new,0.23071458292338445
U302318,high_frequency,0.029853377397188186
U302319,active,0.08407589499812529
U302320,high_frequency,0.02852253203999533
U302321,new,0.23071458292338445
U302322,high_frequency,0.0297234334043619
U302323,lapsed,0.2585866419142624
U302324,lapsed,0.2649014747353675
U302325,active,0.08307168981876467
U302326,high_frequency,0.02982017766427092
U302327,active,0.08395299905616238
U302328,new,0.23071458292338445
U302329,lapsed,0.26465061965837855
U302330,active,0.08329452660565928
U302331,active,0.08347034088669192
U302332,lapsed,0.2589984467839468
U302333,lapsed,0.2628296628297391
U302334,new,0.23071458292338445
U302335,lapsed,0.2592624599288913
U302336,active,0.08334919555528542
U302337,new,0.23071458292338445
U302338,lapsed,0.2605771907865803
U302339,high_frequency,0.029013653630993286
U302340,active,0.08334760020317344
U302341,lapsed,0.2584326587481186
U302342,active,0.08394124630988209
U302343,active,0.08344649951296823
U302344,active,0.08309474847880127
U302345,lapsed,0.26301603718318556
U302346,high_frequency,0.0289190157975604
U302347,new,0.23071458292338445
U302348,lapsed,0.2662479079594152
U302349,active,0.08345933769848368
